Vehicle Full Code,Vehicle Code,OEM Model Name,SIAM Company Code,SIAM Segment 1,SIAM Segment 2,SIAM Fuel,Month,Year,Production Qty,Domestic Sale,Export Sale,Category,Category Name,YrMth
NMKCF2U1DI,KC,KICKS,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,DIESEL,SEP,2018,0,0,0,PVUV,Utility vehicles PV,01-09-2018
MSVIF2U1PT,VI,VITARA BREZZA,MARUTI SUZUKI INDIA LTD,SUV,UV1,PETROL,SEP,2018,0,0,0,PVUV,Utility vehicles PV,01-09-2018
MSVIF2U1DI,VI,VITARA BREZZA,MARUTI SUZUKI INDIA LTD,SUV,UV1,DIESEL,SEP,2018,13923,14181,37,PVUV,Utility vehicles PV,01-09-2018
MSSCF2U1PT,SC,S-CROSS,MARUTI SUZUKI INDIA LTD,SUV,UV1,PETROL,SEP,2018,0,0,244,PVUV,Utility vehicles PV,01-09-2018
MSSCF2U1DI,SC,S-CROSS,MARUTI SUZUKI INDIA LTD,SUV,UV1,DIESEL,SEP,2018,5332,5308,0,PVUV,Utility vehicles PV,01-09-2018
MSGYF1U1PT,GY,Gypsy,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,SEP,2018,283,252,2,PVUV,Utility vehicles PV,01-09-2018
MSERF1U1PT,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,SEP,2018,2383,2148,138,PVUV,Utility vehicles PV,01-09-2018
MSERF1U1DI,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,DIESEL,SEP,2018,2779,2616,0,PVUV,Utility vehicles PV,01-09-2018
MMX3F2U1PT,X3,XUV300,MAHINDRA & MAHINDRA LTD,SUV,UV1,PETROL,SEP,2018,5,0,0,PVUV,Utility vehicles PV,01-09-2018
MMX3F2U1DI,X3,XUV300,MAHINDRA & MAHINDRA LTD,SUV,UV1,DIESEL,SEP,2018,10,0,0,PVUV,Utility vehicles PV,01-09-2018
MMTTF2U1DI,TT,TUV300,MAHINDRA & MAHINDRA LTD,SUV,UV1,DIESEL,SEP,2018,596,634,0,PVUV,Utility vehicles PV,01-09-2018
MMTHF1U1DI,TH,Thar,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,SEP,2018,610,662,25,PVUV,Utility vehicles PV,01-09-2018
MMKUF2U1PT,KU,KUV100,MAHINDRA & MAHINDRA LTD,SUV,UV1,PETROL,SEP,2018,1263,1033,199,PVUV,Utility vehicles PV,01-09-2018
MMKUF2U1DI,KU,KUV100,MAHINDRA & MAHINDRA LTD,SUV,UV1,DIESEL,SEP,2018,155,258,7,PVUV,Utility vehicles PV,01-09-2018
MMBOF1U1DI,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,SEP,2018,1072,597,0,PVUV,Utility vehicles PV,01-09-2018
HYVEF2U1PT,VE,VENUE,HYUNDAI MOTOR INDIA LTD,SUV,UV1,PETROL,SEP,2018,0,0,0,PVUV,Utility vehicles PV,01-09-2018
HYVEF2U1DI,VE,VENUE,HYUNDAI MOTOR INDIA LTD,SUV,UV1,DIESEL,SEP,2018,0,0,0,PVUV,Utility vehicles PV,01-09-2018
HYCRF2U1PT,CR,CRETA,HYUNDAI MOTOR INDIA LTD,SUV,UV1,PETROL,SEP,2018,6945,3291,3473,PVUV,Utility vehicles PV,01-09-2018
HYCRF2U1DI,CR,CRETA,HYUNDAI MOTOR INDIA LTD,SUV,UV1,DIESEL,SEP,2018,7357,7132,317,PVUV,Utility vehicles PV,01-09-2018
HCWVF1U1PT,WV,WR-V,HONDA CARS INDIA LTD,MPV,UV1,PETROL,SEP,2018,1020,1218,10,PVUV,Utility vehicles PV,01-09-2018
HCWVF1U1DI,WV,WR-V,HONDA CARS INDIA LTD,MPV,UV1,DIESEL,SEP,2018,1721,2168,0,PVUV,Utility vehicles PV,01-09-2018
FIFEF2U1PT,FE,FORD ECOSPORT,FORD INDIA PVT LTD,SUV,UV1,PETROL,SEP,2018,9449,1365,8389,PVUV,Utility vehicles PV,01-09-2018
FIFEF2U1DI,FE,FORD ECOSPORT,FORD INDIA PVT LTD,SUV,UV1,DIESEL,SEP,2018,3973,2675,187,PVUV,Utility vehicles PV,01-09-2018
NMKCF2U1PT,KC,KICKS,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,PETROL,SEP,2018,0,0,0,PVUV,Utility vehicles PV,01-09-2018
TKIAF1U2DI,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,DIESEL,SEP,2018,6707,6573,0,PVUV,Utility vehicles PV,01-09-2018
TMSIF2U2DI,SI,Safari,TATA MOTORS LTD,SUV,UV2,DIESEL,SEP,2018,592,549,0,PVUV,Utility vehicles PV,01-09-2018
TMHRF1U2DI,HR,HARRIER,TATA MOTORS LTD,MPV,UV2,DIESEL,SEP,2018,0,0,0,PVUV,Utility vehicles PV,01-09-2018
RILYF1U1DI,LY,Lodgy,RENAULT INDIA PVT LTD,MPV,UV1,DIESEL,SEP,2018,30,97,0,PVUV,Utility vehicles PV,01-09-2018
MGHEF2U2PT,HE,HECTOR,MG MOTOR,SUV,UV2,PETROL,SEP,2018,0,0,0,PVUV,Utility vehicles PV,01-09-2018
MGHEF2U2HY,HE,HECTOR,MG MOTOR,SUV,UV2,HYBRID,SEP,2018,0,0,0,PVUV,Utility vehicles PV,01-09-2018
HYTDF2U4DI,TD,TUCSON,HYUNDAI MOTOR INDIA LTD,SUV,UV4:,DIESEL,SEP,2018,98,104,0,PVUV,Utility vehicles PV,01-09-2018
HYTDF2U4PT,TD,TUCSON,HYUNDAI MOTOR INDIA LTD,SUV,UV4:,PETROL,SEP,2018,39,46,0,PVUV,Utility vehicles PV,01-09-2018
IMMXF2U4DI,MX,MU-X,ISUZU MOTORS INDIA PVT LTD,SUV,UV4:,DIESEL,SEP,2018,37,50,0,PVUV,Utility vehicles PV,01-09-2018
TKLRF2U5DI,LR,Land Cruiser,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV5:,DIESEL,SEP,2018,0,9,0,PVUV,Utility vehicles PV,01-09-2018
MMALF2U4DI,AL,ALTURAS,MAHINDRA & MAHINDRA LTD,SUV,UV4:,DIESEL,SEP,2018,12,0,0,PVUV,Utility vehicles PV,01-09-2018
TKFRF2U4DI,FR,Fortuner,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV4:,DIESEL,SEP,2018,1990,1836,0,PVUV,Utility vehicles PV,01-09-2018
TKFRF2U4PT,FR,Fortuner,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV4:,PETROL,SEP,2018,20,20,0,PVUV,Utility vehicles PV,01-09-2018
HYKOBBCTEC,KO,KONA,HYUNDAI MOTOR INDIA LTD,B+,Compact:,ELECTRIC,SEP,2018,0,0,0,PVPC,Passenger car PV,01-09-2018
SKKOF2U5DI,KO,KODIAQ,SKODAAUTO INDIA PVT LTD,SUV,UV5:,DIESEL,SEP,2018,200,135,0,PVUV,Utility vehicles PV,01-09-2018
HCCVF2U4PT,CV,CRV,HONDA CARS INDIA LTD,SUV,UV4:,PETROL,SEP,2018,0,12,0,PVUV,Utility vehicles PV,01-09-2018
HCCVF2U4DI,CV,CRV,HONDA CARS INDIA LTD,SUV,UV4:,DIESEL,SEP,2018,0,0,0,PVUV,Utility vehicles PV,01-09-2018
HFJSF2U4DI,JS,PAJERO SPORT,HINDUSTAN MOTOR FINANCE CORPORATION LTD,SUV,UV4:,DIESEL,SEP,2018,2,6,0,PVUV,Utility vehicles PV,01-09-2018
FIEVF2U4DI,EV,Endeavour,FORD INDIA PVT LTD,SUV,UV4:,DIESEL,SEP,2018,676,471,0,PVUV,Utility vehicles PV,01-09-2018
FCCBF2U4PT,CB,JEEP COMPASS,FCA INDIA AUTOMOBILES PVT LTD,SUV,UV4:,PETROL,SEP,2018,1086,394,541,PVUV,Utility vehicles PV,01-09-2018
FCCBF2U4DI,CB,JEEP COMPASS,FCA INDIA AUTOMOBILES PVT LTD,SUV,UV4:,DIESEL,SEP,2018,1135,807,4,PVUV,Utility vehicles PV,01-09-2018
TMHEF2U3DI,HE,HEXA,TATA MOTORS LTD,SUV,UV3,DIESEL,SEP,2018,969,838,0,PVUV,Utility vehicles PV,01-09-2018
IMVCF1U3DI,VC,V-CROSS,ISUZU MOTORS INDIA PVT LTD,MPV,UV3,DIESEL,SEP,2018,108,139,27,PVUV,Utility vehicles PV,01-09-2018
FMTXF1U3DI,TX,Trax,FORCE MOTORS LTD,MPV,UV3,DIESEL,SEP,2018,97,179,0,PVUV,Utility vehicles PV,01-09-2018
TKPRF2U5DI,PR,Prado,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV5:,DIESEL,SEP,2018,0,1,0,PVUV,Utility vehicles PV,01-09-2018
VITJF2U5DI,TJ,TIGUAN,VOLKSWAGEN INDIA PVT LTD,SUV,UV5:,DIESEL,SEP,2018,176,126,0,PVUV,Utility vehicles PV,01-09-2018
MMMMF1V1DI,MM,Maxximo Minivan VX,MAHINDRA & MAHINDRA LTD,MPV,V1:,DIESEL,SEP,2018,100,1,105,PVVN,Vans PV,01-09-2018
MMSDF1V1DI,SD,SUPRO,MAHINDRA & MAHINDRA LTD,MPV,V1:,DIESEL,SEP,2018,7,23,0,PVVN,Vans PV,01-09-2018
MMSDF1V1EC,SD,SUPRO,MAHINDRA & MAHINDRA LTD,MPV,V1:,ELECTRIC,SEP,2018,6,5,0,PVVN,Vans PV,01-09-2018
MSEEF1V1PT,EE,Eeco,MARUTI SUZUKI INDIA LTD,MPV,V1:,PETROL,SEP,2018,7626,7578,44,PVVN,Vans PV,01-09-2018
MSOIF1V1PT,OI,Omni,MARUTI SUZUKI INDIA LTD,MPV,V1:,PETROL,SEP,2018,8282,8213,22,PVVN,Vans PV,01-09-2018
MMJBF1V2DI,JB,JEETO,MAHINDRA & MAHINDRA LTD,MPV,V2:,DIESEL,SEP,2018,809,767,0,PVVN,Vans PV,01-09-2018
MMMOF1V2DI,MO,Maxximo,MAHINDRA & MAHINDRA LTD,MPV,V2:,DIESEL,SEP,2018,100,0,60,PVVN,Vans PV,01-09-2018
TMAMF1V2CN,AM,ACE Magic,TATA MOTORS LTD,MPV,V2:,CNG,SEP,2018,0,0,0,PVVN,Vans PV,01-09-2018
TMAMF1V2DI,AM,ACE Magic,TATA MOTORS LTD,MPV,V2:,DIESEL,SEP,2018,536,2079,41,PVVN,Vans PV,01-09-2018
TMMIF1V2CN,MI,Magic Iris,TATA MOTORS LTD,MPV,V2:,CNG,SEP,2018,0,0,0,PVVN,Vans PV,01-09-2018
TMMIF1V2DI,MI,Magic Iris,TATA MOTORS LTD,MPV,V2:,DIESEL,SEP,2018,250,252,0,PVVN,Vans PV,01-09-2018
FMTGF1U1DI,TG,Trax-Gama,FORCE MOTORS LTD,MPV,UV1,DIESEL,SEP,2018,31,20,0,PVUV,Utility vehicles PV,01-09-2018
NMGRP3PMPT,GR,GT-R,NISSAN MOTOR INDIA PVT LTD,Premium Car 3,Premium:,PETROL,SEP,2018,0,0,0,PVPC,Passenger car PV,01-09-2018
TKPSP3PMHY,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,HYBRID,SEP,2018,0,0,0,PVPC,Passenger car PV,01-09-2018
MGHEF2U2DI,HE,HECTOR,MG MOTOR,SUV,UV2,DIESEL,SEP,2018,0,0,0,PVUV,Utility vehicles PV,01-09-2018
HYGIBBCTDI,GI,Grand i10,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,SEP,2018,1289,1077,0,PVPC,Passenger car PV,01-09-2018
HYN2BBCTPT,N2,Elite i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,SEP,2018,10616,8075,1513,PVPC,Passenger car PV,01-09-2018
HYN2BBCTDI,N2,Elite i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,SEP,2018,3949,2747,720,PVPC,Passenger car PV,01-09-2018
HYSROBMIPT,SR,Santro,HYUNDAI MOTOR INDIA LTD,B,Mini:,PETROL,SEP,2018,9,0,0,PVPC,Passenger car PV,01-09-2018
HCJZBBCTPT,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,PETROL,SEP,2018,2034,1668,74,PVPC,Passenger car PV,01-09-2018
HCJZBBCTDI,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,DIESEL,SEP,2018,120,201,0,PVPC,Passenger car PV,01-09-2018
HCBIOBCTPT,BI,Brio,HONDA CARS INDIA LTD,B,Compact:,PETROL,SEP,2018,181,183,154,PVPC,Passenger car PV,01-09-2018
HCAEOCCTPT,AE,Amaze,HONDA CARS INDIA LTD,C,Compact:,PETROL,SEP,2018,6467,7011,90,PVPC,Passenger car PV,01-09-2018
HCAEOCCTDI,AE,Amaze,HONDA CARS INDIA LTD,C,Compact:,DIESEL,SEP,2018,2943,3169,0,PVPC,Passenger car PV,01-09-2018
GMBTOBCTPT,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,PETROL,SEP,2018,6970,0,7217,PVPC,Passenger car PV,01-09-2018
FIAXBBCTPT,AX,FREESTYLE,FORD INDIA PVT LTD,B+,Compact:,PETROL,SEP,2018,1277,1250,0,PVPC,Passenger car PV,01-09-2018
FIAXBBCTDI,AX,FREESTYLE,FORD INDIA PVT LTD,B+,Compact:,DIESEL,SEP,2018,1119,903,0,PVPC,Passenger car PV,01-09-2018
FIFBOBCTPT,FB,FIGO ASPIRE,FORD INDIA PVT LTD,B,Compact:,PETROL,SEP,2018,1961,439,4445,PVPC,Passenger car PV,01-09-2018
FIFBOBCTDI,FB,FIGO ASPIRE,FORD INDIA PVT LTD,B,Compact:,DIESEL,SEP,2018,3,630,125,PVPC,Passenger car PV,01-09-2018
FIFGOBCTPT,FG,Figo,FORD INDIA PVT LTD,B,Compact:,PETROL,SEP,2018,3880,40,4066,PVPC,Passenger car PV,01-09-2018
FIFGOBCTDI,FG,Figo,FORD INDIA PVT LTD,B,Compact:,DIESEL,SEP,2018,106,38,0,PVPC,Passenger car PV,01-09-2018
FAGPBBCTPT,GP,Grande Punto,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,PETROL,SEP,2018,3,2,0,PVPC,Passenger car PV,01-09-2018
FAGPBBCTDI,GP,Grande Punto,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,DIESEL,SEP,2018,20,14,0,PVPC,Passenger car PV,01-09-2018
FAANF1U1PT,AN,Avventura,FIAT INDIA AUTOMOBILES PVT LTD,MPV,UV1,PETROL,SEP,2018,0,0,0,PVUV,Utility vehicles PV,01-09-2018
FAANF1U1DI,AN,Avventura,FIAT INDIA AUTOMOBILES PVT LTD,MPV,UV1,DIESEL,SEP,2018,4,7,0,PVUV,Utility vehicles PV,01-09-2018
RIKWOBMIPT,KW,KWID,RENAULT INDIA PVT LTD,B,Mini:,PETROL,SEP,2018,7290,5015,1170,PVPC,Passenger car PV,01-09-2018
MSWROBMIPT,WR,Wagon R,MARUTI SUZUKI INDIA LTD,B,Mini:,PETROL,SEP,2018,14573,14339,101,PVPC,Passenger car PV,01-09-2018
MSAOOBMIPT,AO,Alto,MARUTI SUZUKI INDIA LTD,B,Mini:,PETROL,SEP,2018,25839,23371,2065,PVPC,Passenger car PV,01-09-2018
MMAJOBMIEC,AJ,E2O,MAHINDRA & MAHINDRA LTD,B,Mini:,ELECTRIC,SEP,2018,49,42,31,PVPC,Passenger car PV,01-09-2018
HYENOBMIPT,EN,Eon,HYUNDAI MOTOR INDIA LTD,B,Mini:,PETROL,SEP,2018,5686,3746,322,PVPC,Passenger car PV,01-09-2018
TMNOALMOPT,NO,Nano,TATA MOTORS LTD,A LOW,Micro,PETROL,SEP,2018,51,50,0,PVPC,Passenger car PV,01-09-2018
TMBLOBCTPT,BL,Bolt,TATA MOTORS LTD,B,Compact:,PETROL,SEP,2018,2,1,0,PVPC,Passenger car PV,01-09-2018
TKESOCSCPT,ES,Etios Sedan,TOYOTA KIRLOSKAR MOTOR PVT LTD,C,Super Compact,PETROL,SEP,2018,425,119,302,PVPC,Passenger car PV,01-09-2018
HCCTCCMSDI,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,DIESEL,SEP,2018,475,538,0,PVPC,Passenger car PV,01-09-2018
HCCTCCMSPT,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,PETROL,SEP,2018,3364,3171,90,PVPC,Passenger car PV,01-09-2018
HYVRCCMSDI,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,DIESEL,SEP,2018,3238,1763,1488,PVPC,Passenger car PV,01-09-2018
HYVRCCMSPT,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,PETROL,SEP,2018,3126,1588,1380,PVPC,Passenger car PV,01-09-2018
MSCICCMSDI,CI,CIAZ,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,DIESEL,SEP,2018,1,7,0,PVPC,Passenger car PV,01-09-2018
MSCICCMSPT,CI,CIAZ,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,PETROL,SEP,2018,7114,41,30,PVPC,Passenger car PV,01-09-2018
MMXOF1U2DI,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,SEP,2018,568,634,0,PVUV,Utility vehicles PV,01-09-2018
MMX5F2U2PT,X5,Xuv500,MAHINDRA & MAHINDRA LTD,SUV,UV2,PETROL,SEP,2018,0,0,0,PVUV,Utility vehicles PV,01-09-2018
MMX5F2U2DI,X5,Xuv500,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,SEP,2018,3007,2766,157,PVUV,Utility vehicles PV,01-09-2018
MMSPF2U2DI,SP,Scorpio,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,SEP,2018,4488,3876,139,PVUV,Utility vehicles PV,01-09-2018
MMMRF1U2DI,MR,MARAZZO,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,SEP,2018,391,0,0,PVUV,Utility vehicles PV,01-09-2018
HCBRF2U1PT,BR,BR-V,HONDA CARS INDIA LTD,SUV,UV1,PETROL,SEP,2018,360,386,220,PVUV,Utility vehicles PV,01-09-2018
HCBRF2U1DI,BR,BR-V,HONDA CARS INDIA LTD,SUV,UV1,DIESEL,SEP,2018,120,245,0,PVUV,Utility vehicles PV,01-09-2018
TMSOF1U1DI,SO,TATA Sumo,TATA MOTORS LTD,MPV,UV1,DIESEL,SEP,2018,606,386,28,PVUV,Utility vehicles PV,01-09-2018
TMAIF2U1PT,AI,NEXON,TATA MOTORS LTD,SUV,UV1,PETROL,SEP,2018,1835,1816,42,PVUV,Utility vehicles PV,01-09-2018
TMAIF2U1DI,AI,NEXON,TATA MOTORS LTD,SUV,UV1,DIESEL,SEP,2018,2265,2024,23,PVUV,Utility vehicles PV,01-09-2018
RIDRF2U1PT,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,PETROL,SEP,2018,510,329,0,PVUV,Utility vehicles PV,01-09-2018
RIDRF2U1DI,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,DIESEL,SEP,2018,502,258,0,PVUV,Utility vehicles PV,01-09-2018
RIAHF2U1PT,AH,CAPTUR,RENAULT INDIA PVT LTD,SUV,UV1,PETROL,SEP,2018,0,24,0,PVUV,Utility vehicles PV,01-09-2018
RIAHF2U1DI,AH,CAPTUR,RENAULT INDIA PVT LTD,SUV,UV1,DIESEL,SEP,2018,450,494,0,PVUV,Utility vehicles PV,01-09-2018
NMTOF2U1PT,TO,TERRANO,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,PETROL,SEP,2018,0,10,0,PVUV,Utility vehicles PV,01-09-2018
NMTOF2U1DI,TO,TERRANO,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,DIESEL,SEP,2018,0,55,0,PVUV,Utility vehicles PV,01-09-2018
SKSBOEPMPT,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,PETROL,SEP,2018,94,63,0,PVPC,Passenger car PV,01-09-2018
TMBLOBCTDI,BL,Bolt,TATA MOTORS LTD,B,Compact:,DIESEL,SEP,2018,269,259,0,PVPC,Passenger car PV,01-09-2018
NMMRBBCTPT,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,PETROL,SEP,2018,1221,313,1650,PVPC,Passenger car PV,01-09-2018
NMMRBBCTDI,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,DIESEL,SEP,2018,16,9,0,PVPC,Passenger car PV,01-09-2018
NMDOOBCTPT,DO,Datsun Redi-GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,PETROL,SEP,2018,951,1623,31,PVPC,Passenger car PV,01-09-2018
NMDGOBCTPT,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,PETROL,SEP,2018,547,326,101,PVPC,Passenger car PV,01-09-2018
MSSWBBCTPT,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,SEP,2018,14626,13487,364,PVPC,Passenger car PV,01-09-2018
MSSWBBCTDI,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,DIESEL,SEP,2018,6960,6506,1,PVPC,Passenger car PV,01-09-2018
MSIGOCCTPT,IG,IGNIS,MARUTI SUZUKI INDIA LTD,C,Compact:,PETROL,SEP,2018,5694,3397,909,PVPC,Passenger car PV,01-09-2018
MSIGOCCTDI,IG,IGNIS,MARUTI SUZUKI INDIA LTD,C,Compact:,DIESEL,SEP,2018,0,0,0,PVPC,Passenger car PV,01-09-2018
MSDEOCSCPT,DE,DZIRES,MARUTI SUZUKI INDIA LTD,C,Super Compact,PETROL,SEP,2018,14283,12375,1526,PVPC,Passenger car PV,01-09-2018
MSDEOCSCDI,DE,DZIRES,MARUTI SUZUKI INDIA LTD,C,Super Compact,DIESEL,SEP,2018,11810,13272,0,PVPC,Passenger car PV,01-09-2018
MSCOOBCTPT,CO,Celerio,MARUTI SUZUKI INDIA LTD,B,Compact:,PETROL,SEP,2018,9108,7376,1341,PVPC,Passenger car PV,01-09-2018
MSBAOCCTPT,BA,BALENO,MARUTI SUZUKI INDIA LTD,C,Compact:,PETROL,SEP,2018,21926,15551,3209,PVPC,Passenger car PV,01-09-2018
MSBAOCCTDI,BA,BALENO,MARUTI SUZUKI INDIA LTD,C,Compact:,DIESEL,SEP,2018,2841,2409,0,PVPC,Passenger car PV,01-09-2018
HYXCOCCTPT,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,PETROL,SEP,2018,4806,2756,1450,PVPC,Passenger car PV,01-09-2018
HYXCOCCTDI,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,DIESEL,SEP,2018,1548,1358,0,PVPC,Passenger car PV,01-09-2018
HYGIBBCTPT,GI,Grand i10,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,SEP,2018,14902,9698,5446,PVPC,Passenger car PV,01-09-2018
MMMRF1U2DI,MR,MARAZZO,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,OCT,2018,3708,3810,0,PVUV,Utility vehicles PV,01-10-2018
GMBTOBCTDI,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,DIESEL,NOV,2018,0,0,0,PVPC,Passenger car PV,01-11-2018
FIAXBBCTPT,AX,FREESTYLE,FORD INDIA PVT LTD,B+,Compact:,PETROL,NOV,2018,779,986,0,PVPC,Passenger car PV,01-11-2018
GMBTOBCTPT,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,PETROL,NOV,2018,4296,0,4474,PVPC,Passenger car PV,01-11-2018
HCAEOCCTDI,AE,Amaze,HONDA CARS INDIA LTD,C,Compact:,DIESEL,NOV,2018,420,986,0,PVPC,Passenger car PV,01-11-2018
FIAXBBCTDI,AX,FREESTYLE,FORD INDIA PVT LTD,B+,Compact:,DIESEL,NOV,2018,503,522,0,PVPC,Passenger car PV,01-11-2018
FIFBOBCTPT,FB,FIGO ASPIRE,FORD INDIA PVT LTD,B,Compact:,PETROL,NOV,2018,1629,825,567,PVPC,Passenger car PV,01-11-2018
FIFBOBCTDI,FB,FIGO ASPIRE,FORD INDIA PVT LTD,B,Compact:,DIESEL,NOV,2018,588,758,2,PVPC,Passenger car PV,01-11-2018
FIFGOBCTPT,FG,Figo,FORD INDIA PVT LTD,B,Compact:,PETROL,NOV,2018,3549,103,3771,PVPC,Passenger car PV,01-11-2018
HCAEOCCTPT,AE,Amaze,HONDA CARS INDIA LTD,C,Compact:,PETROL,NOV,2018,2169,3868,105,PVPC,Passenger car PV,01-11-2018
HCBIOBCTPT,BI,Brio,HONDA CARS INDIA LTD,B,Compact:,PETROL,NOV,2018,0,10,0,PVPC,Passenger car PV,01-11-2018
HCJZBBCTDI,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,DIESEL,NOV,2018,0,82,0,PVPC,Passenger car PV,01-11-2018
HCJZBBCTPT,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,PETROL,NOV,2018,1021,1345,120,PVPC,Passenger car PV,01-11-2018
HYN2BBCTDI,N2,Elite i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,NOV,2018,1570,2042,0,PVPC,Passenger car PV,01-11-2018
HYN2BBCTPT,N2,Elite i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,NOV,2018,9095,8513,614,PVPC,Passenger car PV,01-11-2018
HYGIBBCTDI,GI,Grand i10,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,NOV,2018,257,675,0,PVPC,Passenger car PV,01-11-2018
HYXCOCCTDI,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,DIESEL,NOV,2018,516,553,0,PVPC,Passenger car PV,01-11-2018
HYXCOCCTPT,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,PETROL,NOV,2018,3332,1942,2110,PVPC,Passenger car PV,01-11-2018
FIFGOBCTDI,FG,Figo,FORD INDIA PVT LTD,B,Compact:,DIESEL,NOV,2018,164,13,282,PVPC,Passenger car PV,01-11-2018
FAGPBBCTPT,GP,Grande Punto,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,PETROL,NOV,2018,68,14,0,PVPC,Passenger car PV,01-11-2018
FAGPBBCTDI,GP,Grande Punto,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,DIESEL,NOV,2018,0,5,0,PVPC,Passenger car PV,01-11-2018
FAANF1U1PT,AN,Avventura,FIAT INDIA AUTOMOBILES PVT LTD,MPV,UV1,PETROL,NOV,2018,0,7,0,PVUV,Utility vehicles PV,01-11-2018
FAANF1U1DI,AN,Avventura,FIAT INDIA AUTOMOBILES PVT LTD,MPV,UV1,DIESEL,NOV,2018,0,30,0,PVUV,Utility vehicles PV,01-11-2018
RIKWOBMIPT,KW,KWID,RENAULT INDIA PVT LTD,B,Mini:,PETROL,NOV,2018,7319,5419,889,PVPC,Passenger car PV,01-11-2018
MSWROBMIPT,WR,Wagon R,MARUTI SUZUKI INDIA LTD,B,Mini:,PETROL,NOV,2018,10425,11311,75,PVPC,Passenger car PV,01-11-2018
MSAOOBMIPT,AO,Alto,MARUTI SUZUKI INDIA LTD,B,Mini:,PETROL,NOV,2018,19698,18643,1008,PVPC,Passenger car PV,01-11-2018
MMAJOBMIEC,AJ,E2O,MAHINDRA & MAHINDRA LTD,B,Mini:,ELECTRIC,NOV,2018,0,-3,16,PVPC,Passenger car PV,01-11-2018
HYSROBMIPT,SR,Santro,HYUNDAI MOTOR INDIA LTD,B,Mini:,PETROL,NOV,2018,9075,9009,0,PVPC,Passenger car PV,01-11-2018
